id,parent_id,level,url,keyword,intent,volume,keyword_difficulty,source,notes
519,3,3,/nfl/{season}/pacers-vs-lakers-match-player-stats-{date},pacers vs lakers match player stats,Commercial,90500,48,csv,pacers vs lakers matchup
520,3,3,/nfl/{season}/phillies-vs-dodgers-match-player-stats-{date},phillies vs dodgers match player stats,Commercial,90500,48,csv,phillies vs dodgers matchup
521,3,3,/nfl/{season}/boston-celtics-vs-knicks-match-player-stats-{date},boston celtics vs knicks match player stats,Commercial,246000,49,csv,boston celtics vs knicks matchup
522,3,3,/nfl/{season}/green-bay-packers-vs-cleveland-browns-match-player-stats-{date},green bay packers vs cleveland browns match player stats,Commercial,60500,49,csv,green bay packers vs cleveland browns matchup
523,3,3,/nfl/{season}/la-clippers-vs-lakers-match-player-stats-{date},la clippers vs lakers match player stats,Commercial,165000,49,csv,la clippers vs lakers matchup
524,3,3,/nfl/{season}/new-orleans-pelicans-vs-lakers-match-player-stats-{date},new orleans pelicans vs lakers match player stats,Commercial,135000,49,csv,new orleans pelicans vs lakers matchup
525,3,3,/nfl/{season}/new-york-yankees-vs-toronto-blue-jays-match-player-stats-{date},new york yankees vs toronto blue jays match player stats,Commercial,90500,49,csv,new york yankees vs toronto blue jays matchup
526,3,3,/nfl/{season}/2024-united-states-gubernatorial-elections-{date},2024 united states gubernatorial elections,Informational,90500,50,csv,Matchup stats
527,3,3,/nfl/{season}/2024-united-states-presidential-election-in-wisconsin-{date},2024 united states presidential election in wisconsin,Informational,550000,50,csv,Matchup stats
528,3,3,/nfl/{season}/2024-united-states-senate-election-in-florida-{date},2024 united states senate election in florida,Informational,110000,50,csv,Matchup stats
529,3,3,/nfl/{season}/2024-united-states-senate-election-in-wisconsin-{date},2024 united states senate election in wisconsin,Informational,74000,50,csv,Matchup stats
530,3,3,/nfl/{season}/altered-state-{date},altered state,"Navigational, Commercial",368000,50,csv,Matchup stats
531,3,3,/nfl/{season}/baltimore-ravens-vs-buffalo-bills-match-player-stats-{date},baltimore ravens vs buffalo bills match player stats,Commercial,301000,50,csv,baltimore ravens vs buffalo bills matchup
532,3,3,/nfl/{season}/buffalo-bills-vs-baltimore-ravens-match-player-stats-{date},buffalo bills vs baltimore ravens match player stats,Commercial,90500,50,csv,buffalo bills vs baltimore ravens matchup
533,3,3,/nfl/{season}/carolina-panthers-vs-arizona-cardinals-match-player-stats-{date},carolina panthers vs arizona cardinals match player stats,Commercial,74000,50,csv,carolina panthers vs arizona cardinals matchup
534,3,3,/nfl/{season}/cleveland-browns-vs-detroit-lions-match-player-stats-{date},cleveland browns vs detroit lions match player stats,Commercial,60500,50,csv,cleveland browns vs detroit lions matchup
535,3,3,/nfl/{season}/fc-barcelona-vs-real-madrid-stats-{date},fc barcelona vs real madrid stats,Commercial,60500,50,csv,fc barcelona vs real madrid stats matchup
536,3,3,/nfl/{season}/golden-state-warriors-vs-san-antonio-spurs-match-player-stats-{date},golden state warriors vs san antonio spurs match player stats,Commercial,90500,50,csv,golden state warriors vs san antonio spurs matchup
537,3,3,/nfl/{season}/green-bay-packers-vs-detroit-lions-match-player-stats-{date},green bay packers vs detroit lions match player stats,Commercial,165000,50,csv,green bay packers vs detroit lions matchup
538,3,3,/nfl/{season}/indiana-fever-vs-dallas-wings-match-player-stats-{date},indiana fever vs dallas wings match player stats,Commercial,60500,50,csv,indiana fever vs dallas wings matchup
539,3,3,/nfl/{season}/iowa-state-basketball-{date},iowa state basketball,Informational,368000,50,csv,Matchup stats
540,3,3,/nfl/{season}/michigan-vs-ohio-state-{date},michigan vs ohio state,Informational,165000,50,csv,michigan vs ohio state matchup
541,3,3,/nfl/{season}/milwaukee-bucks-vs-pacers-match-player-stats-{date},milwaukee bucks vs pacers match player stats,Commercial,110000,50,csv,milwaukee bucks vs pacers matchup
542,3,3,/nfl/{season}/ohio-state-basketball-{date},ohio state basketball,Informational,165000,50,csv,Matchup stats
543,3,3,/nfl/{season}/ohio-state-score-{date},ohio state score,Informational,135000,50,csv,Matchup stats
544,3,3,/nfl/{season}/oklahoma-city-thunder-vs-indiana-pacers-match-player-stats-{date},oklahoma city thunder vs indiana pacers match player stats,Commercial,450000,50,csv,oklahoma city thunder vs indiana pacers matchup
545,3,3,/nfl/{season}/padres-vs-new-york-yankees-match-player-stats-{date},padres vs new york yankees match player stats,Commercial,60500,50,csv,padres vs new york yankees matchup
546,3,3,/nfl/{season}/penn-state-wrestling-{date},penn state wrestling,Informational,110000,50,csv,Matchup stats
547,3,3,/nfl/{season}/south-state-bank-{date},south state bank,Navigational,165000,50,csv,Matchup stats
548,3,3,/nfl/{season}/texas-vs-ohio-state-{date},texas vs ohio state,Informational,368000,50,csv,texas vs ohio state matchup
549,3,3,/nfl/{season}/timberwolves-vs-lakers-match-player-stats-{date},timberwolves vs lakers match player stats,Commercial,550000,50,csv,timberwolves vs lakers matchup
550,3,3,/nfl/{season}/aaron-nesmith-stats-{date},aaron nesmith stats,Informational,74000,51,csv,Matchup stats
551,3,3,/nfl/{season}/denver-nuggets-vs-golden-state-warriors-match-player-stats-{date},denver nuggets vs golden state warriors match player stats,Commercial,165000,51,csv,denver nuggets vs golden state warriors matchup
552,3,3,/nfl/{season}/lakers-vs-chicago-bulls-match-player-stats-{date},lakers vs chicago bulls match player stats,Commercial,60500,51,csv,lakers vs chicago bulls matchup
553,3,3,/nfl/{season}/ohio-state-vs-texas-{date},ohio state vs texas,Informational,368000,51,csv,ohio state vs texas matchup
554,3,3,/nfl/{season}/oregon-state-baseball-{date},oregon state baseball,"Informational, Navigational",74000,51,csv,Matchup stats
555,3,3,/nfl/{season}/2024-united-states-senate-election-in-maryland-{date},2024 united states senate election in maryland,Informational,74000,52,csv,Matchup stats
556,3,3,/nfl/{season}/oklahoma-city-thunder-vs-minnesota-timberwolves-match-player-stats-{date},oklahoma city thunder vs minnesota timberwolves match player stats,Commercial,110000,52,csv,oklahoma city thunder vs minnesota timberwolves matchup
557,3,3,/nfl/{season}/penn-state-basketball-{date},penn state basketball,Informational,60500,52,csv,Matchup stats
558,3,3,/nfl/{season}/tampa-bay-buccaneers-vs-kansas-city-chiefs-match-player-stats-{date},tampa bay buccaneers vs kansas city chiefs match player stats,Commercial,135000,52,csv,tampa bay buccaneers vs kansas city chiefs matchup
559,3,3,/nfl/{season}/detroit-pistons-vs-knicks-match-player-stats-{date},detroit pistons vs knicks match player stats,Commercial,135000,54,csv,detroit pistons vs knicks matchup
560,3,3,/nfl/{season}/jordan-addison-stats-{date},jordan addison stats,Informational,60500,54,csv,Matchup stats
561,3,3,/nfl/{season}/nc-state-basketball-{date},nc state basketball,Informational,110000,54,csv,Matchup stats
562,3,3,/nfl/{season}/ohio-state-vs-michigan-{date},ohio state vs michigan,Informational,110000,54,csv,ohio state vs michigan matchup
563,3,3,/nfl/{season}/2024-united-states-senate-election-in-pennsylvania-{date},2024 united states senate election in pennsylvania,Informational,201000,55,csv,Matchup stats
564,3,3,/nfl/{season}/2024-united-states-senate-election-in-texas-{date},2024 united states senate election in texas,Informational,165000,55,csv,Matchup stats
565,3,3,/nfl/{season}/austin-reaves-game-stats-{date},austin reaves game stats,Informational,60500,55,csv,Matchup stats
566,3,3,/nfl/{season}/chase-brown-stats-{date},chase brown stats,Informational,74000,55,csv,Matchup stats
567,3,3,/nfl/{season}/chicago-bulls-vs-lakers-match-player-stats-{date},chicago bulls vs lakers match player stats,Commercial,74000,55,csv,chicago bulls vs lakers matchup
568,3,3,/nfl/{season}/ohio-state-vs-notre-dame-{date},ohio state vs notre dame,Informational,450000,55,csv,ohio state vs notre dame matchup
569,3,3,/nfl/{season}/state-capitals-{date},state capitals,Informational,90500,55,csv,Matchup stats
570,3,3,/nfl/{season}/state-fair-of-texas-{date},state fair of texas,Navigational,60500,55,csv,Matchup stats
571,3,3,/nfl/{season}/united-states-map-{date},united states map,Informational,450000,55,csv,Matchup stats
572,3,3,/nfl/{season}/2024-united-states-senate-election-in-nevada-{date},2024 united states senate election in nevada,Informational,201000,56,csv,Matchup stats
573,3,3,/nfl/{season}/cast-of-the-electric-state-{date},cast of the electric state,Informational,110000,56,csv,Matchup stats
574,3,3,/nfl/{season}/jonathan-kuminga-stats-{date},jonathan kuminga stats,Informational,60500,56,csv,Matchup stats
575,3,3,/nfl/{season}/nico-collins-stats-{date},nico collins stats,Informational,90500,56,csv,Matchup stats
576,3,3,/nfl/{season}/swing-states-{date},swing states,Informational,74000,56,csv,Matchup stats
577,3,3,/nfl/{season}/california-secretary-of-state-{date},california secretary of state,Navigational,60500,57,csv,Matchup stats
578,3,3,/nfl/{season}/delta-state-university-{date},delta state university,"Informational, Navigational",60500,57,csv,Matchup stats
579,3,3,/nfl/{season}/devon-achane-stats-{date},devon achane stats,Informational,60500,57,csv,Matchup stats
580,3,3,/nfl/{season}/dyson-daniels-stats-{date},dyson daniels stats,Informational,110000,57,csv,Matchup stats
581,3,3,/nfl/{season}/illinois-secretary-of-state-{date},illinois secretary of state,"Navigational, Commercial",90500,57,csv,Matchup stats
582,3,3,/nfl/{season}/jared-mccain-stats-{date},jared mccain stats,Informational,60500,57,csv,Matchup stats
583,3,3,/nfl/{season}/joe-mixon-stats-{date},joe mixon stats,Informational,74000,57,csv,Matchup stats
584,3,3,/nfl/{season}/nick-chubb-stats-{date},nick chubb stats,Informational,60500,57,csv,Matchup stats
585,3,3,/nfl/{season}/palmetto-state-armory-{date},palmetto state armory,"Navigational, Transactional",1220000,57,csv,Matchup stats
586,3,3,/nfl/{season}/penn-state-football-schedule-{date},penn state football schedule,Informational,165000,57,csv,Matchup stats
587,3,3,/nfl/{season}/tj-mcconnell-stats-{date},tj mcconnell stats,Informational,74000,57,csv,Matchup stats
588,3,3,/nfl/{season}/2024-united-states-house-of-representatives-elections-{date},2024 united states house of representatives elections,Informational,301000,58,csv,Matchup stats
589,3,3,/nfl/{season}/james-cook-stats-{date},james cook stats,Informational,110000,58,csv,Matchup stats
590,3,3,/nfl/{season}/najee-harris-stats-{date},najee harris stats,Informational,74000,58,csv,Matchup stats
591,3,3,/nfl/{season}/travis-hunter-stats-{date},travis hunter stats,Informational,90500,58,csv,Matchup stats
592,3,3,/nfl/{season}/anfernee-simons-stats-{date},anfernee simons stats,Informational,110000,59,csv,Matchup stats
593,3,3,/nfl/{season}/denver-nuggets-vs-lakers-match-player-stats-{date},denver nuggets vs lakers match player stats,Commercial,135000,59,csv,denver nuggets vs lakers matchup
594,3,3,/nfl/{season}/houston-rockets-vs-golden-state-warriors-match-player-stats-{date},houston rockets vs golden state warriors match player stats,Commercial,368000,59,csv,houston rockets vs golden state warriors matchup
595,3,3,/nfl/{season}/jamarr-chase-stats-{date},ja'marr chase stats,Informational,74000,59,csv,Matchup stats
596,3,3,/nfl/{season}/javonte-williams-stats-{date},javonte williams stats,Informational,60500,59,csv,Matchup stats
597,3,3,/nfl/{season}/lakers-vs-timberwolves-match-player-stats-{date},lakers vs timberwolves match player stats,Commercial,301000,59,csv,lakers vs timberwolves matchup
598,3,3,/nfl/{season}/mike-conley-stats-{date},mike conley stats,Informational,74000,59,csv,Matchup stats
599,3,3,/nfl/{season}/notre-dame-vs-ohio-state-{date},notre dame vs ohio state,Informational,135000,59,csv,notre dame vs ohio state matchup
600,3,3,/nfl/{season}/r6-stat-tracker-{date},r6 stat tracker,Informational,60500,59,csv,Matchup stats
601,3,3,/nfl/{season}/rico-dowdle-stats-{date},rico dowdle stats,Informational,60500,59,csv,Matchup stats
602,3,3,/nfl/{season}/angel-reese-stats-{date},angel reese stats,Informational,90500,60,csv,Matchup stats
603,3,3,/nfl/{season}/arizona-state-football-{date},arizona state football,Informational,246000,60,csv,Matchup stats
604,3,3,/nfl/{season}/dennis-schroder-stats-{date},dennis schroder stats,Informational,90500,60,csv,Matchup stats
605,3,3,/nfl/{season}/letchworth-state-park-{date},letchworth state park,Informational,60500,60,csv,Matchup stats
606,3,3,/nfl/{season}/obi-toppin-stats-{date},obi toppin stats,Informational,60500,60,csv,Matchup stats
607,3,3,/nfl/{season}/oregon-vs-penn-state-{date},oregon vs penn state,Informational,110000,60,csv,oregon vs penn state matchup
608,3,3,/nfl/{season}/red-state-{date},red state,Transactional,74000,60,csv,Matchup stats
609,3,3,/nfl/{season}/state-farm-arena-{date},state farm arena,"Informational, Navigational",90500,60,csv,Matchup stats
610,3,3,/nfl/{season}/stephon-castle-stats-{date},stephon castle stats,Informational,74000,60,csv,Matchup stats
611,3,3,/nfl/{season}/2024-united-states-senate-election-in-ohio-{date},2024 united states senate election in ohio,Informational,90500,61,csv,Matchup stats
612,3,3,/nfl/{season}/amon-ra-st-brown-stats-{date},amon ra st brown stats,Informational,90500,61,csv,Matchup stats
613,3,3,/nfl/{season}/bucky-irving-stats-{date},bucky irving stats,Informational,60500,61,csv,Matchup stats
614,3,3,/nfl/{season}/cal-state-fullerton-{date},cal state fullerton,Navigational,74000,61,csv,Matchup stats
615,3,3,/nfl/{season}/cooper-flagg-stats-{date},cooper flagg stats,Informational,90500,61,csv,Matchup stats
616,3,3,/nfl/{season}/jaren-jackson-jr-stats-{date},jaren jackson jr stats,Informational,135000,61,csv,Matchup stats
617,3,3,/nfl/{season}/kareem-hunt-stats-{date},kareem hunt stats,Informational,90500,61,csv,Matchup stats
618,3,3,/nfl/{season}/keegan-murray-stats-{date},keegan murray stats,Informational,60500,61,csv,Matchup stats
619,3,3,/nfl/{season}/malik-monk-stats-{date},malik monk stats,Informational,90500,61,csv,Matchup stats
620,3,3,/nfl/{season}/naz-reid-stats-{date},naz reid stats,Informational,135000,61,csv,Matchup stats
621,3,3,/nfl/{season}/puka-nacua-stats-{date},puka nacua stats,Informational,110000,61,csv,Matchup stats
622,3,3,/nfl/{season}/rui-hachimura-stats-{date},rui hachimura stats,Informational,90500,61,csv,Matchup stats
623,3,3,/nfl/{season}/2024-united-states-senate-election-in-arizona-{date},2024 united states senate election in arizona,Informational,673000,62,csv,Matchup stats
624,3,3,/nfl/{season}/alex-caruso-stats-{date},alex caruso stats,Informational,74000,62,csv,Matchup stats
625,3,3,/nfl/{season}/deni-avdija-stats-{date},deni avdija stats,Informational,74000,62,csv,Matchup stats
626,3,3,/nfl/{season}/golden-state-warriors-vs-houston-rockets-{date},golden state warriors vs houston rockets,Informational,74000,62,csv,golden state warriors vs houston rockets matchup
627,3,3,/nfl/{season}/gradey-dick-stats-{date},gradey dick stats,Informational,60500,62,csv,Matchup stats
628,3,3,/nfl/{season}/ivica-zubac-stats-{date},ivica zubac stats,Informational,110000,62,csv,Matchup stats
629,3,3,/nfl/{season}/john-collins-stats-{date},john collins stats,Informational,74000,62,csv,Matchup stats
630,3,3,/nfl/{season}/keyonte-george-stats-{date},keyonte george stats,Informational,60500,62,csv,Matchup stats
631,3,3,/nfl/{season}/michigan-state-basketball-{date},michigan state basketball,Informational,550000,62,csv,Matchup stats
632,3,3,/nfl/{season}/tyrese-maxey-stats-{date},tyrese maxey stats,Informational,165000,62,csv,Matchup stats
633,3,3,/nfl/{season}/zach-edey-stats-{date},zach edey stats,Informational,110000,62,csv,Matchup stats
634,3,3,/nfl/{season}/2024-united-states-presidential-election-in-arizona-{date},2024 united states presidential election in arizona,Informational,1000000,63,csv,Matchup stats
635,3,3,/nfl/{season}/2024-united-states-presidential-election-in-florida-{date},2024 united states presidential election in florida,Informational,550000,63,csv,Matchup stats
636,3,3,/nfl/{season}/2024-united-states-presidential-election-in-north-carolina-{date},2024 united states presidential election in north carolina,Informational,368000,63,csv,Matchup stats
637,3,3,/nfl/{season}/ausar-thompson-stats-{date},ausar thompson stats,Informational,74000,63,csv,Matchup stats
638,3,3,/nfl/{season}/bennedict-mathurin-stats-{date},bennedict mathurin stats,Informational,74000,63,csv,Matchup stats
639,3,3,/nfl/{season}/collin-sexton-stats-{date},collin sexton stats,Informational,90500,63,csv,Matchup stats
640,3,3,/nfl/{season}/colorado-state-football-{date},colorado state football,Informational,60500,63,csv,Matchup stats
641,3,3,/nfl/{season}/golden-state-valkyries-{date},golden state valkyries,"Informational, Navigational",90500,63,csv,Matchup stats
642,3,3,/nfl/{season}/golden-state-warriors-vs-houston-rockets-match-player-stats-{date},golden state warriors vs houston rockets match player stats,Commercial,450000,63,csv,golden state warriors vs houston rockets matchup
643,3,3,/nfl/{season}/julius-randle-stats-{date},julius randle stats,Informational,201000,63,csv,Matchup stats
644,3,3,/nfl/{season}/ladd-mcconkey-stats-{date},ladd mcconkey stats,Informational,74000,63,csv,Matchup stats
645,3,3,/nfl/{season}/map-of-the-united-states-{date},map of the united states,Informational,301000,63,csv,Matchup stats
646,3,3,/nfl/{season}/mark-andrews-stats-{date},mark andrews stats,Informational,74000,63,csv,Matchup stats
647,3,3,/nfl/{season}/miles-bridges-stats-{date},miles bridges stats,Informational,135000,63,csv,Matchup stats
648,3,3,/nfl/{season}/nikola-vucevic-stats-{date},nikola vucevic stats,Informational,110000,63,csv,Matchup stats
649,3,3,/nfl/{season}/quentin-grimes-stats-{date},quentin grimes stats,Informational,74000,63,csv,Matchup stats
650,3,3,/nfl/{season}/sam-houston-state-university-{date},sam houston state university,"Informational, Navigational",60500,63,csv,Matchup stats
651,3,3,/nfl/{season}/saquon-barkley-stats-{date},saquon barkley stats,Informational,368000,63,csv,Matchup stats
652,3,3,/nfl/{season}/2024-united-states-presidential-election-in-pennsylvania-{date},2024 united states presidential election in pennsylvania,Informational,1000000,64,csv,Matchup stats
653,3,3,/nfl/{season}/2024-united-states-senate-election-in-michigan-{date},2024 united states senate election in michigan,Informational,110000,64,csv,Matchup stats
654,3,3,/nfl/{season}/aaron-gordon-stats-{date},aaron gordon stats,Informational,110000,64,csv,Matchup stats
655,3,3,/nfl/{season}/aaron-jones-stats-{date},aaron jones stats,Informational,60500,64,csv,Matchup stats
656,3,3,/nfl/{season}/app-state-football-{date},app state football,Informational,60500,64,csv,Matchup stats
657,3,3,/nfl/{season}/bobby-portis-stats-{date},bobby portis stats,Informational,60500,64,csv,Matchup stats
658,3,3,/nfl/{season}/brock-bowers-stats-{date},brock bowers stats,Informational,60500,64,csv,Matchup stats
659,3,3,/nfl/{season}/derrick-henry-stats-{date},derrick henry stats,Informational,246000,64,csv,Matchup stats
660,3,3,/nfl/{season}/dillon-brooks-stats-{date},dillon brooks stats,Informational,74000,64,csv,Matchup stats
661,3,3,/nfl/{season}/donte-divincenzo-stats-{date},donte divincenzo stats,Informational,74000,64,csv,Matchup stats
662,3,3,/nfl/{season}/isaiah-hartenstein-stats-{date},isaiah hartenstein stats,Informational,165000,64,csv,Matchup stats
663,3,3,/nfl/{season}/jk-dobbins-stats-{date},jk dobbins stats,Informational,60500,64,csv,Matchup stats
664,3,3,/nfl/{season}/jrue-holiday-stats-{date},jrue holiday stats,Informational,110000,64,csv,Matchup stats
665,3,3,/nfl/{season}/khris-middleton-stats-{date},khris middleton stats,Informational,60500,64,csv,Matchup stats
666,3,3,/nfl/{season}/kyren-williams-stats-{date},kyren williams stats,Informational,90500,64,csv,Matchup stats
667,3,3,/nfl/{season}/lauri-markkanen-stats-{date},lauri markkanen stats,Informational,90500,64,csv,Matchup stats
668,3,3,/nfl/{season}/luguentz-dort-stats-{date},luguentz dort stats,Informational,60500,64,csv,Matchup stats
669,3,3,/nfl/{season}/mark-williams-stats-{date},mark williams stats,Informational,90500,64,csv,Matchup stats
670,3,3,/nfl/{season}/norman-powell-stats-{date},norman powell stats,Informational,135000,64,csv,Matchup stats
671,3,3,/nfl/{season}/og-anunoby-stats-{date},og anunoby stats,Informational,135000,64,csv,Matchup stats
672,3,3,/nfl/{season}/ohio-state-game-{date},ohio state game,Informational,201000,64,csv,Matchup stats
673,3,3,/nfl/{season}/shaedon-sharpe-stats-{date},shaedon sharpe stats,Informational,60500,64,csv,Matchup stats
674,3,3,/nfl/{season}/state-farm-customer-service-{date},state farm customer service,"Informational, Transactional",135000,64,csv,Matchup stats
675,3,3,/nfl/{season}/tobias-harris-stats-{date},tobias harris stats,Informational,90500,64,csv,Matchup stats
676,3,3,/nfl/{season}/xavier-worthy-stats-{date},xavier worthy stats,Informational,90500,64,csv,Matchup stats
677,3,3,/nfl/{season}/2024-united-states-presidential-election-in-michigan-{date},2024 united states presidential election in michigan,Informational,823000,65,csv,Matchup stats
678,3,3,/nfl/{season}/andrew-nembhard-stats-{date},andrew nembhard stats,Informational,90500,65,csv,Matchup stats
679,3,3,/nfl/{season}/brandon-miller-stats-{date},brandon miller stats,Informational,60500,65,csv,Matchup stats
680,3,3,/nfl/{season}/clint-capela-stats-{date},clint capela stats,Informational,60500,65,csv,Matchup stats
681,3,3,/nfl/{season}/courtland-sutton-stats-{date},courtland sutton stats,Informational,60500,65,csv,Matchup stats
682,3,3,/nfl/{season}/fresno-state-football-{date},fresno state football,Informational,90500,65,csv,Matchup stats
683,3,3,/nfl/{season}/isiah-pacheco-stats-{date},isiah pacheco stats,Informational,60500,65,csv,Matchup stats
684,3,3,/nfl/{season}/jalen-johnson-stats-{date},jalen johnson stats,Informational,90500,65,csv,Matchup stats
685,3,3,/nfl/{season}/jameson-williams-stats-{date},jameson williams stats,Informational,74000,65,csv,Matchup stats
686,3,3,/nfl/{season}/jonathan-taylor-stats-{date},jonathan taylor stats,Informational,74000,65,csv,Matchup stats
687,3,3,/nfl/{season}/keenan-allen-stats-{date},keenan allen stats,Informational,60500,65,csv,Matchup stats
688,3,3,/nfl/{season}/map-of-united-states-{date},map of united states,Informational,110000,65,csv,Matchup stats
689,3,3,/nfl/{season}/oahu-hawaii-united-states-{date},oahu hawaii united states,Informational,60500,65,csv,Matchup stats
690,3,3,/nfl/{season}/pj-washington-stats-{date},pj washington stats,Informational,90500,65,csv,Matchup stats
691,3,3,/nfl/{season}/stats-for-spotify-{date},stats for spotify,"Informational, Commercial",90500,65,csv,Matchup stats
692,3,3,/nfl/{season}/blue-mountain-state-{date},blue mountain state,Informational,110000,66,csv,Matchup stats
693,3,3,/nfl/{season}/cooper-kupp-stats-{date},cooper kupp stats,Informational,90500,66,csv,Matchup stats
694,3,3,/nfl/{season}/derrick-white-stats-{date},derrick white stats,Informational,201000,66,csv,Matchup stats
695,3,3,/nfl/{season}/domantas-sabonis-stats-{date},domantas sabonis stats,Informational,135000,66,csv,Matchup stats
696,3,3,/nfl/{season}/iowa-state-football-{date},iowa state football,Informational,550000,66,csv,Matchup stats
697,3,3,/nfl/{season}/jalen-brunson-stats-{date},jalen brunson stats,Informational,301000,66,csv,Matchup stats
698,3,3,/nfl/{season}/jalen-duren-stats-{date},jalen duren stats,Informational,135000,66,csv,Matchup stats
699,3,3,/nfl/{season}/jalen-williams-stats-{date},jalen williams stats,Informational,246000,66,csv,Matchup stats
700,3,3,/nfl/{season}/max-christie-stats-{date},max christie stats,Informational,60500,66,csv,Matchup stats
701,3,3,/nfl/{season}/sabonis-stats-{date},sabonis stats,Informational,74000,66,csv,Matchup stats
702,3,3,/nfl/{season}/state-farm-stadium-{date},state farm stadium,"Informational, Navigational",90500,66,csv,Matchup stats
703,3,3,/nfl/{season}/terry-mclaurin-stats-{date},terry mclaurin stats,Informational,110000,66,csv,Matchup stats
704,3,3,/nfl/{season}/trey-murphy-stats-{date},trey murphy stats,Informational,74000,66,csv,Matchup stats
705,3,3,/nfl/{season}/aaron-judge-stats-{date},aaron judge stats,Informational,165000,67,csv,Matchup stats
706,3,3,/nfl/{season}/anthony-davis-stats-{date},anthony davis stats,Informational,246000,67,csv,Matchup stats
707,3,3,/nfl/{season}/caitlin-clark-stats-{date},caitlin clark stats,Informational,74000,67,csv,Matchup stats
708,3,3,/nfl/{season}/deandre-ayton-stats-{date},deandre ayton stats,Informational,74000,67,csv,Matchup stats
709,3,3,/nfl/{season}/juan-soto-stats-{date},juan soto stats,Informational,110000,67,csv,Matchup stats
710,3,3,/nfl/{season}/malik-beasley-stats-{date},malik beasley stats,Informational,90500,67,csv,Matchup stats
711,3,3,/nfl/{season}/palmetto-state-{date},palmetto state,"Navigational, Transactional",165000,67,csv,Matchup stats
712,3,3,/nfl/{season}/pascal-siakam-stats-{date},pascal siakam stats,Informational,246000,67,csv,Matchup stats
713,3,3,/nfl/{season}/walker-kessler-stats-{date},walker kessler stats,Informational,74000,67,csv,Matchup stats
714,3,3,/nfl/{season}/50-states-{date},50 states,Informational,135000,68,csv,Matchup stats
715,3,3,/nfl/{season}/al-horford-stats-{date},al horford stats,Informational,60500,68,csv,Matchup stats
716,3,3,/nfl/{season}/amen-thompson-stats-{date},amen thompson stats,Informational,135000,68,csv,Matchup stats
717,3,3,/nfl/{season}/deebo-samuel-stats-{date},deebo samuel stats,Informational,60500,68,csv,Matchup stats
718,3,3,/nfl/{season}/demar-derozan-stats-{date},demar derozan stats,Informational,165000,68,csv,Matchup stats
719,3,3,/nfl/{season}/desmond-bane-stats-{date},desmond bane stats,Informational,135000,68,csv,Matchup stats
720,3,3,/nfl/{season}/fred-vanvleet-stats-{date},fred vanvleet stats,Informational,90500,68,csv,Matchup stats
721,3,3,/nfl/{season}/ja-marr-chase-stats-{date},ja marr chase stats,Informational,60500,68,csv,Matchup stats
722,3,3,/nfl/{season}/lonzo-ball-stats-{date},lonzo ball stats,Informational,74000,68,csv,Matchup stats
723,3,3,/nfl/{season}/myles-turner-stats-{date},myles turner stats,Informational,165000,68,csv,Matchup stats
724,3,3,/nfl/{season}/tee-higgins-stats-{date},tee higgins stats,Informational,74000,68,csv,Matchup stats
725,3,3,/nfl/{season}/texas-state-university-{date},texas state university,"Navigational, Transactional",110000,68,csv,Matchup stats
726,3,3,/nfl/{season}/2024-united-states-presidential-election-in-nevada-{date},2024 united states presidential election in nevada,Informational,823000,69,csv,Matchup stats
727,3,3,/nfl/{season}/boise-state-football-{date},boise state football,Informational,450000,69,csv,Matchup stats
728,3,3,/nfl/{season}/buddy-hield-stats-{date},buddy hield stats,Informational,110000,69,csv,Matchup stats
729,3,3,/nfl/{season}/dalton-knecht-stats-{date},dalton knecht stats,Informational,90500,69,csv,Matchup stats
730,3,3,/nfl/{season}/deandre-hopkins-stats-{date},deandre hopkins stats,Informational,90500,69,csv,Matchup stats
731,3,3,/nfl/{season}/george-pickens-stats-{date},george pickens stats,Informational,90500,69,csv,Matchup stats
732,3,3,/nfl/{season}/lakers-vs-denver-nuggets-match-player-stats-{date},lakers vs denver nuggets match player stats,Commercial,165000,69,csv,lakers vs denver nuggets matchup
733,3,3,/nfl/{season}/malik-nabers-stats-{date},malik nabers stats,Informational,60500,69,csv,Matchup stats
734,3,3,/nfl/{season}/montclair-state-university-{date},montclair state university,Navigational,110000,69,csv,Matchup stats
735,3,3,/nfl/{season}/zay-flowers-stats-{date},zay flowers stats,Informational,74000,69,csv,Matchup stats
736,3,3,/nfl/{season}/brandin-podziemski-stats-{date},brandin podziemski stats,Informational,74000,70,csv,Matchup stats
737,3,3,/nfl/{season}/cj-mccollum-stats-{date},cj mccollum stats,Informational,90500,70,csv,Matchup stats
738,3,3,/nfl/{season}/drake-maye-stats-{date},drake maye stats,Informational,60500,70,csv,Matchup stats
739,3,3,/nfl/{season}/jordan-love-stats-{date},jordan love stats,Informational,110000,70,csv,Matchup stats
740,3,3,/nfl/{season}/kent-state-university-{date},kent state university,Navigational,60500,70,csv,Matchup stats
741,3,3,/nfl/{season}/nc-state-football-{date},nc state football,Informational,165000,70,csv,Matchup stats
742,3,3,/nfl/{season}/payton-pritchard-stats-{date},payton pritchard stats,Informational,90500,70,csv,Matchup stats
743,3,3,/nfl/{season}/penn-state-game-{date},penn state game,Informational,135000,70,csv,Matchup stats
744,3,3,/nfl/{season}/secretary-of-state-michigan-{date},secretary of state michigan,Navigational,74000,70,csv,Matchup stats
745,3,3,/nfl/{season}/state-farm-login-{date},state farm login,"Navigational, Transactional",450000,70,csv,Matchup stats
